# print with MP based on the cost matrix: 
#  0->0 =0
#  0->1 =2.001
#  1->0 =1
#  1->1 =0
G/L	POS	branch	branchLength	distance2Root	distance2NearestOTU	numOfNodes2NearestOTU	probability	expectation
gain	1148	N144	0.0934401	3.23089	0.616694	1	1	1
loss	1148	N151	0.586901	4.16748	0.33509	2	1	1
loss	1148	N164	0.228668	4.34422	0.0935405	1	1	1
gain	1148	t2511231156_Pseudomonas_fluorescens	0.245386	4.21807	0	0	1	1
gain	1148	t637000074_Chromobacterium_violaceum	0.520802	3.10138	0	0	1	1
gain	1149	N7	0.587626	1.00486	1.22328	2	1	1
loss	1149	N9	0.112817	1.70835	0.576047	1	1	1
loss	1149	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1149	N19	0.29971	3.33145	0.643195	2	1	1
loss	1149	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	1149	t637000201_Oceanobacillus_iheyensis	0.745715	3.50176	0	0	1	1
loss	1149	t645058812_Staphylococcus_epidermidis	0.195413	3.48955	0	0	1	1
loss	1149	t637000174_Mycoplasma_capricolum	0.0580773	3.83676	0	0	1	1
loss	1149	N52	0.470459	3.09079	1.17126	2	1	1
loss	1149	N57	0.0563134	3.32005	1.01953	1	1	1
gain	1149	N144	0.0934401	3.23089	0.616694	1	1	1
loss	1149	N151	0.586901	4.16748	0.33509	2	1	1
loss	1149	N164	0.228668	4.34422	0.0935405	1	1	1
gain	1149	t2511231156_Pseudomonas_fluorescens	0.245386	4.21807	0	0	1	1
gain	1149	t637000074_Chromobacterium_violaceum	0.520802	3.10138	0	0	1	1
gain	1150	N7	0.587626	1.00486	1.22328	2	1	1
loss	1150	t637000080_Clostridium_tetani	0.610098	2.31844	0	0	1	1
loss	1150	t651053017_Clostridium_acetobutylicum	0.540658	2.32537	0	0	1	1
loss	1150	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1150	t639633035_Listeria_welshimeri	0.02794	3.24646	0	0	1	1
loss	1150	t637000152_Listeria_innocua	0.0221387	3.25464	0	0	1	1
loss	1150	N21	0.754348	4.22587	0.249097	2	1	1
loss	1150	t637000142_Lactobacillus_sakei	0.413204	3.98051	0	0	1	1
loss	1150	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	1150	t639633049_Pediococcus_pentosaceus	0.603899	4.10062	0	0	1	1
loss	1150	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	1150	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	1150	t651053075_Streptococcus_thermophilus	0.302792	4.36424	0	0	1	1
loss	1150	t637000020_Bacillus_halodurans	0.370072	3.43442	0	0	1	1
loss	1150	N40	0.122947	2.78687	0.585619	1	1	1
loss	1150	t637000284_Staphylococcus_saprophyticus	0.194262	3.38567	0	0	1	1
loss	1150	N47	0.0330424	3.29414	0.174828	1	1	1
loss	1150	t637000158_Mesoplasma_florum	0.451004	3.75158	0	0	1	1
loss	1150	t637000175_Mycoplasma_gallisepticum	0.922369	4.36659	0	0	1	1
loss	1150	t638341133_Mycoplasma_genitalium	0.343123	4.61584	0	0	1	1
loss	1150	t645951878_Ureaplasma_urealyticum	1.22978	4.43263	0	0	1	1
loss	1150	t637000180_Mycoplasma_mobile	1.02871	4.29244	0	0	1	1
gain	1150	t637000305_Streptomyces_coelicolor	0.0948495	3.51734	0	0	1	1
gain	1150	N132	0.778077	1.94702	1.15436	2	1	1
loss	1150	t637000325_Thiomicrospira_crunogena	1.13383	3.29288	0	0	1	1
loss	1150	N135	0.126297	2.33942	1.15706	2	1	1
gain	1150	N144	0.0934401	3.23089	0.616694	1	1	1
loss	1150	t650377945_Haemophilus_influenzae	0.298171	4.50257	0	0	1	1
loss	1150	N165	0.723771	5.06799	0.940053	1	1	1
loss	1150	t637000166_Methylococcus_capsulatus	1.18958	3.64636	0	0	1	1
loss	1151	N4	0.221267	0.638497	1.00983	1	1	1
loss	1151	t637000080_Clostridium_tetani	0.610098	2.31844	0	0	1	1
loss	1151	t651053017_Clostridium_acetobutylicum	0.540658	2.32537	0	0	1	1
loss	1151	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1151	N21	0.754348	4.22587	0.249097	2	1	1
loss	1151	t637000142_Lactobacillus_sakei	0.413204	3.98051	0	0	1	1
loss	1151	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	1151	t639633049_Pediococcus_pentosaceus	0.603899	4.10062	0	0	1	1
loss	1151	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	1151	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	1151	t651053075_Streptococcus_thermophilus	0.302792	4.36424	0	0	1	1
loss	1151	t650377907_Bacillus_subtilis	0.226713	3.41361	0	0	1	1
loss	1151	N43	0.776131	3.59897	0.00697958	1	1	1
loss	1151	t637000284_Staphylococcus_saprophyticus	0.194262	3.38567	0	0	1	1
loss	1151	N47	0.0330424	3.29414	0.174828	1	1	1
loss	1151	t637000158_Mesoplasma_florum	0.451004	3.75158	0	0	1	1
loss	1151	t637000175_Mycoplasma_gallisepticum	0.922369	4.36659	0	0	1	1
loss	1151	t638341133_Mycoplasma_genitalium	0.343123	4.61584	0	0	1	1
loss	1151	t645951878_Ureaplasma_urealyticum	1.22978	4.43263	0	0	1	1
loss	1151	t637000180_Mycoplasma_mobile	1.02871	4.29244	0	0	1	1
loss	1151	N59	0.0896901	0.0896901	1.80946	3	1	1
gain	1151	t637000149_Leifsonia_xyli	0.476195	3.49312	0	0	1	1
gain	1151	N144	0.0934401	3.23089	0.616694	1	1	1
loss	1151	t650377945_Haemophilus_influenzae	0.298171	4.50257	0	0	1	1
loss	1151	N165	0.723771	5.06799	0.940053	1	1	1
loss	1152	t639633047_Oenococcus_oeni	0.826813	4.92347	0	0	1	1
loss	1152	N48	0.797155	2.42846	1.32312	2	1	1
gain	1152	t637000182_Mycoplasma_penetrans	1.0592	4.26205	0	0	1	1
loss	1152	N77	1.39337	3.9737	0.223932	1	1	1
loss	1152	t637000331_Tropheryma_whipplei	1.52754	4.54447	0	0	1	1
loss	1152	t637000170_Mycobacterium_leprae	0.215787	3.58065	0	0	1	1
loss	1152	N94	0.147096	0.482495	2.34801	1	1	1
loss	1152	N100	0.243181	0.69648	2.19017	2	1	1
loss	1152	N109	0.996797	3.31861	0.587209	1	1	1
loss	1152	N112	0.413388	0.82018	1.6278	1	1	1
loss	1152	t637000030_Bdellovibrio_bacteriovorus	1.84734	2.73623	0	0	1	1
loss	1152	t637000186_Myxococcus_xanthus	0.873581	2.28522	0	0	1	1
loss	1152	t637000325_Thiomicrospira_crunogena	1.13383	3.29288	0	0	1	1
loss	1152	N137	0.56636	3.03367	0.704339	2	1	1
gain	1152	N151	0.586901	4.16748	0.33509	2	1	1
loss	1152	N170	0.648216	3.31875	0.653499	1	1	1
loss	1152	t637000075_Chromohalobacter_salexigens	0.75901	3.61681	0	0	1	1
loss	1152	t637000249_Saccharophagus_degradans	0.918675	3.5737	0	0	1	1
loss	1152	N178	0.242263	2.58169	1.10707	1	1	1
loss	1152	N183	1.70847	4.16526	0.0440567	1	1	1
loss	1152	N187	0.287442	2.58058	0.520802	1	1	1
loss	1152	N203	0.842953	3.56502	0.00886199	1	1	1
loss	1152	N209	0.789825	1.95877	1.21784	3	1	1
gain	1153	N13	0.645923	2.27723	0.969237	2	1	1
loss	1153	N18	0.447849	3.03174	0.639755	2	1	1
gain	1153	t640427138_Rhodobacter_sphaeroides	0.332898	3.43146	0	0	1	1
gain	1154	N13	0.645923	2.27723	0.969237	2	1	1
loss	1154	N18	0.447849	3.03174	0.639755	2	1	1
gain	1155	N13	0.645923	2.27723	0.969237	2	1	1
loss	1155	N18	0.447849	3.03174	0.639755	2	1	1
gain	1156	N13	0.645923	2.27723	0.969237	2	1	1
loss	1156	N18	0.447849	3.03174	0.639755	2	1	1
loss	1157	t643348537_Desulfitobacterium_hafniense	1.62396	2.33456	0	0	1	1
loss	1157	t641736249_Clostridium_perfringens	0.632613	2.22814	0	0	1	1
loss	1157	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1157	t651053039_Lactobacillus_casei	0.549252	4.11656	0	0	1	1
loss	1157	N29	0.562483	4.09665	0.693046	1	1	1
loss	1157	t640963052_Streptococcus_pneumoniae	0.274837	4.40625	0	0	1	1
loss	1157	t637000020_Bacillus_halodurans	0.370072	3.43442	0	0	1	1
loss	1157	N48	0.797155	2.42846	1.32312	2	1	1
loss	1157	N62	0.835478	1.22742	0.927813	1	1	1
loss	1157	t641228501_Prochlorococcus_marinus	1.59131	3.39032	0	0	1	1
loss	1157	t637000329_Trichodesmium_erythraeum	0.46374	2.36702	0	0	1	1
loss	1157	t637000331_Tropheryma_whipplei	1.52754	4.54447	0	0	1	1
loss	1157	t637000248_Rubrobacter_xylanophilus	1.46472	2.21765	0	0	1	1
loss	1157	N94	0.147096	0.482495	2.34801	1	1	1
loss	1157	N102	1.7393	3.03275	0.0461633	1	1	1
loss	1157	t2511231215_Treponema_pallidum	1.14696	3.85922	0	0	1	1
loss	1157	N105	2.12349	2.81997	0.0666835	1	1	1
loss	1157	N107	0.947284	2.09627	1.28507	1	1	1
loss	1157	N112	0.413388	0.82018	1.6278	1	1	1
loss	1157	N121	0.32001	1.56833	0.42829	1	1	1
loss	1157	N124	0.122383	0.996618	1.57609	1	1	1
loss	1157	t637000030_Bdellovibrio_bacteriovorus	1.84734	2.73623	0	0	1	1
loss	1157	t637000007_Anaeromyxobacter_dehalogenans	0.773152	2.18479	0	0	1	1
loss	1157	t637000325_Thiomicrospira_crunogena	1.13383	3.29288	0	0	1	1
loss	1157	t639633057_Shewanella_amazonensis	0.191076	3.7502	0	0	1	1
loss	1157	t637000256_Shewanella_denitrificans	0.151629	3.90562	0	0	1	1
loss	1157	N143	0.106248	3.78036	0.0749601	1	1	1
loss	1157	N148	0.227413	3.89076	0.226328	1	1	1
loss	1157	N165	0.723771	5.06799	0.940053	1	1	1
loss	1157	t637000136_Idiomarina_loihiensis	0.804487	3.89995	0	0	1	1
loss	1157	t637000217_Pseudoalteromonas_haloplanktis	0.702584	3.84957	0	0	1	1
loss	1157	N169	0.0865349	2.67053	0.82595	1	1	1
loss	1157	N173	0.072905	2.8578	0.75901	1	1	1
loss	1157	N178	0.242263	2.58169	1.10707	1	1	1
loss	1157	t647533188_Nitrosococcus_oceani	0.892659	3.23197	0	0	1	1
loss	1157	N183	1.70847	4.16526	0.0440567	1	1	1
loss	1157	N186	0.346112	2.29313	0.808244	2	1	1
loss	1157	N209	0.789825	1.95877	1.21784	3	1	1
gain	1157	N239	0.00632473	3.46291	0.0110287	1	1	1
gain	1157	t639279302_Agrobacterium_tumefaciens	0.267907	3.60156	0	0	1	1
gain	1158	t637000201_Oceanobacillus_iheyensis	0.745715	3.50176	0	0	1	1
gain	1158	t637000331_Tropheryma_whipplei	1.52754	4.54447	0	0	1	1
gain	1158	N119	0.123024	0.722061	1.27456	2	1	1
loss	1158	N122	0.26541	1.83374	0.16288	1	1	1
loss	1158	t637000145_Lawsonia_intracellularis	0.957656	3.54994	0	0	1	1
loss	1158	N127	0.0698325	0.944067	1.21131	1	1	1
gain	1158	N136	0.127884	2.46731	1.02917	3	1	1
loss	1158	t637000256_Shewanella_denitrificans	0.151629	3.90562	0	0	1	1
loss	1158	t639633052_Psychromonas_ingrahamii	0.791791	4.02268	0	0	1	1
loss	1158	N153	0.467275	4.63476	0.0876493	1	1	1
loss	1158	t637000136_Idiomarina_loihiensis	0.804487	3.89995	0	0	1	1
loss	1158	t637000216_Pseudoalteromonas_atlantica	0.591024	3.73801	0	0	1	1
loss	1158	t637000227_Psychrobacter_cryohalolentis	0.853643	4.17239	0	0	1	1
loss	1158	t637000004_Alcanivorax_borkumensis	0.82595	3.49648	0	0	1	1
loss	1158	t637000075_Chromohalobacter_salexigens	0.75901	3.61681	0	0	1	1
loss	1158	N177	0.390724	3.97268	0.0282632	1	1	1
loss	1158	t2511231165_Pseudomonas_aeruginosa	0.418326	3.83271	0	0	1	1
loss	1158	t637000249_Saccharophagus_degradans	0.918675	3.5737	0	0	1	1
gain	1158	t637000074_Chromobacterium_violaceum	0.520802	3.10138	0	0	1	1
gain	1158	N191	0.232161	2.72207	0.745011	2	1	1
loss	1158	N193	0.372145	3.16428	0.406299	1	1	1
gain	1158	N216	0.663771	3.55117	0.464951	2	1	1
gain	1158	t637000241_Rhodospirillum_rubrum	0.591703	3.2535	0	0	1	1
gain	1158	N241	0.0570615	3.33366	0.253032	1	1	1
loss	1158	t642979300_Rhizobium_etli	0.341885	3.88055	0	0	1	1
loss	1159	N115	0.300959	2.87454	0.470893	1	1	1
loss	1159	t638341031_Burkholderia_mallei	0.0127314	3.58791	0	0	1	1
loss	1160	N115	0.300959	2.87454	0.470893	1	1	1
loss	1161	t637000060_Carboxydothermus_hydrogenoformans	1.15064	1.78913	0	0	1	1
loss	1161	t637000167_Moorella_thermoacetica	0.839872	1.64832	0	0	1	1
loss	1161	N8	0.590671	1.59553	0.632613	1	1	1
loss	1161	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	1161	N56	0.643399	3.26373	1.02871	1	1	1
loss	1161	N59	0.0896901	0.0896901	1.80946	3	1	1
loss	1162	t637000080_Clostridium_tetani	0.610098	2.31844	0	0	1	1
loss	1162	N48	0.797155	2.42846	1.32312	2	1	1
loss	1162	N95	2.29904	2.78154	0.311435	2	1	1
loss	1162	N102	1.7393	3.03275	0.0461633	1	1	1
loss	1162	N105	2.12349	2.81997	0.0666835	1	1	1
loss	1162	N106	0.695687	1.14899	1.40333	1	1	1
loss	1162	t637000145_Lawsonia_intracellularis	0.957656	3.54994	0	0	1	1
loss	1162	t650377917_Buchnera_aphidicola	0.940053	6.00804	0	0	1	1
loss	1162	t646564542_Legionella_pneumophila	1.11134	3.8126	0	0	1	1
loss	1162	t637000122_Gluconobacter_oxydans	1.12616	3.50257	0	0	1	1
gain	1163	t651053017_Clostridium_acetobutylicum	0.540658	2.32537	0	0	1	1
gain	1163	N12	0.322086	1.6313	1.61516	3	1	1
loss	1163	N16	0.63463	3.21852	0.02794	1	1	1
loss	1163	N21	0.754348	4.22587	0.249097	2	1	1
loss	1163	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	1163	t639633047_Oenococcus_oeni	0.826813	4.92347	0	0	1	1
loss	1163	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	1163	t651053075_Streptococcus_thermophilus	0.302792	4.36424	0	0	1	1
loss	1163	N43	0.776131	3.59897	0.00697958	1	1	1
loss	1163	N45	0.914185	3.19141	0.194262	1	1	1
loss	1163	N49	0.872114	3.30057	0.451004	1	1	1
loss	1163	t637000175_Mycoplasma_gallisepticum	0.922369	4.36659	0	0	1	1
loss	1163	t638341133_Mycoplasma_genitalium	0.343123	4.61584	0	0	1	1
loss	1163	t645951878_Ureaplasma_urealyticum	1.22978	4.43263	0	0	1	1
loss	1163	t637000180_Mycoplasma_mobile	1.02871	4.29244	0	0	1	1
gain	1163	t639633001_Acidothermus_cellulolyticus	0.598967	2.57858	0	0	1	1
gain	1163	N75	0.103871	2.2945	1.07741	1	1	1
loss	1163	t637000149_Leifsonia_xyli	0.476195	3.49312	0	0	1	1
gain	1163	t2506783060_Mycobacterium_smegmatis	0.332199	3.58929	0	0	1	1
gain	1163	N108	0.225539	2.32181	1.33163	1	1	1
loss	1163	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
loss	1163	t637000024_Bacteroides_fragilis	0.123027	3.92207	0	0	1	1
gain	1163	N145	0.0568849	3.28777	0.559809	1	1	1
loss	1163	t637000207_Photorhabdus_luminescens	0.282829	4.15361	0	0	1	1
loss	1163	N165	0.723771	5.06799	0.940053	1	1	1
gain	1163	t637000249_Saccharophagus_degradans	0.918675	3.5737	0	0	1	1
gain	1164	t651053039_Lactobacillus_casei	0.549252	4.11656	0	0	1	1
gain	1164	t2511231143_Leuconostoc_mesenteroides	0.693046	4.7897	0	0	1	1
gain	1164	N30	0.12768	3.15942	0.512075	1	1	1
loss	1164	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	1164	t651053075_Streptococcus_thermophilus	0.302792	4.36424	0	0	1	1
gain	1164	N51	0.191876	2.62033	1.64172	2	1	1
loss	1164	t637000175_Mycoplasma_gallisepticum	0.922369	4.36659	0	0	1	1
loss	1164	t638341133_Mycoplasma_genitalium	0.343123	4.61584	0	0	1	1
loss	1164	t645951878_Ureaplasma_urealyticum	1.22978	4.43263	0	0	1	1
loss	1164	t637000180_Mycoplasma_mobile	1.02871	4.29244	0	0	1	1
gain	1164	t637000331_Tropheryma_whipplei	1.52754	4.54447	0	0	1	1
gain	1164	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
gain	1164	N146	0.11221	3.39998	0.545832	2	1	1
loss	1164	t637000335_Vibrio_parahaemolyticus	0.136577	4.11709	0	0	1	1
loss	1164	t637000207_Photorhabdus_luminescens	0.282829	4.15361	0	0	1	1
loss	1164	N156	0.139217	4.12866	0.0775627	1	1	1
loss	1164	N164	0.228668	4.34422	0.0935405	1	1	1
gain	1165	t651053039_Lactobacillus_casei	0.549252	4.11656	0	0	1	1
gain	1165	t2511231143_Leuconostoc_mesenteroides	0.693046	4.7897	0	0	1	1
gain	1165	N30	0.12768	3.15942	0.512075	1	1	1
loss	1165	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	1165	t651053075_Streptococcus_thermophilus	0.302792	4.36424	0	0	1	1
gain	1165	N38	0.0921279	2.75605	0.678367	1	1	1
loss	1165	t637000020_Bacillus_halodurans	0.370072	3.43442	0	0	1	1
gain	1165	N51	0.191876	2.62033	1.64172	2	1	1
loss	1165	t637000175_Mycoplasma_gallisepticum	0.922369	4.36659	0	0	1	1
loss	1165	t638341133_Mycoplasma_genitalium	0.343123	4.61584	0	0	1	1
loss	1165	t645951878_Ureaplasma_urealyticum	1.22978	4.43263	0	0	1	1
loss	1165	t637000180_Mycoplasma_mobile	1.02871	4.29244	0	0	1	1
gain	1165	t637000331_Tropheryma_whipplei	1.52754	4.54447	0	0	1	1
gain	1165	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
gain	1165	t637000236_Rhodopirellula_baltica	2.34801	2.8305	0	0	1	1
gain	1165	N146	0.11221	3.39998	0.545832	2	1	1
loss	1165	t637000335_Vibrio_parahaemolyticus	0.136577	4.11709	0	0	1	1
loss	1165	t637000207_Photorhabdus_luminescens	0.282829	4.15361	0	0	1	1
loss	1165	t640069335_Yersinia_enterocolitica	0.0853074	4.21396	0	0	1	1
loss	1165	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	1165	N164	0.228668	4.34422	0.0935405	1	1	1
gain	1165	t637000038_Bradyrhizobium_japonicum	0.244586	3.47619	0	0	1	1
gain	1166	t637000121_Gloeobacter_violaceus	0.635532	1.89915	0	0	1	1
gain	1166	t637000115_Frankia_alni	0.66724	2.53218	0	0	1	1
gain	1166	t637000305_Streptomyces_coelicolor	0.0948495	3.51734	0	0	1	1
gain	1166	t645058725_Mycobacterium_avium	0.152732	3.48894	0	0	1	1
gain	1166	N145	0.0568849	3.28777	0.559809	1	1	1
loss	1166	t638341150_Photobacterium_profundum	0.282467	3.94582	0	0	1	1
loss	1166	t637000335_Vibrio_parahaemolyticus	0.136577	4.11709	0	0	1	1
loss	1166	t643692054_Vibrio_cholerae	0.357926	4.24869	0	0	1	1
loss	1166	N151	0.586901	4.16748	0.33509	2	1	1
loss	1166	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
loss	1166	N164	0.228668	4.34422	0.0935405	1	1	1
gain	1166	t637000217_Pseudoalteromonas_haloplanktis	0.702584	3.84957	0	0	1	1
gain	1166	t650377902_Acinetobacter_baumannii	0.653499	3.97225	0	0	1	1
gain	1166	N174	0.556581	3.41438	0.33283	1	1	1
gain	1166	N184	0.0181804	4.18344	0.0258763	1	1	1
gain	1166	t637000074_Chromobacterium_violaceum	0.520802	3.10138	0	0	1	1
gain	1166	N191	0.232161	2.72207	0.745011	2	1	1
loss	1166	t640069319_Methylibium_petroleiphilum	0.406299	3.57058	0	0	1	1
loss	1166	N195	0.0508163	3.41759	0.268313	1	1	1
loss	1166	t639633002_Acidovorax_avenae	0.243049	3.7356	0	0	1	1
gain	1166	N222	0.206776	2.9716	0.377466	1	1	1
gain	1166	t637000135_Hyphomonas_neptunium	0.799302	3.59193	0	0	1	1
gain	1166	t640427138_Rhodobacter_sphaeroides	0.332898	3.43146	0	0	1	1
gain	1166	t637000038_Bradyrhizobium_japonicum	0.244586	3.47619	0	0	1	1
loss	1167	N15	0.202982	2.58389	0.66257	2	1	1
loss	1167	t637000201_Oceanobacillus_iheyensis	0.745715	3.50176	0	0	1	1
loss	1167	t637000019_Bacillus_clausii	0.520338	3.58468	0	0	1	1
loss	1167	N45	0.914185	3.19141	0.194262	1	1	1
loss	1167	N48	0.797155	2.42846	1.32312	2	1	1
loss	1167	t637000306_Symbiobacterium_thermophilum	1.3651	1.60108	0	0	1	1
loss	1167	t640963015_Bifidobacterium_adolescentis	0.223932	4.19764	0	0	1	1
loss	1167	N79	0.254568	3.01693	0.476195	1	1	1
loss	1167	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
loss	1167	t637000319_Thermobifida_fusca	0.654983	2.70484	0	0	1	1
loss	1167	t637000248_Rubrobacter_xylanophilus	1.46472	2.21765	0	0	1	1
loss	1167	N95	2.29904	2.78154	0.311435	2	1	1
loss	1167	N101	0.596974	1.29345	1.78546	2	1	1
loss	1167	t639633025_Gramella_forsetii	1.33163	3.65344	0	0	1	1
loss	1167	t637000250_Salinibacter_ruber	1.40333	2.55232	0	0	1	1
loss	1167	N117	0.864047	4.03039	0.0540312	1	1	1
loss	1167	t637000030_Bdellovibrio_bacteriovorus	1.84734	2.73623	0	0	1	1
loss	1167	N151	0.586901	4.16748	0.33509	2	1	1
loss	1167	t650377917_Buchnera_aphidicola	0.940053	6.00804	0	0	1	1
loss	1167	t637000270_Sodalis_glossinidius	0.0935405	4.43776	0	0	1	1
loss	1167	t646564542_Legionella_pneumophila	1.11134	3.8126	0	0	1	1
loss	1167	t637000114_Francisella_tularensis	1.92991	4.51159	0	0	1	1
loss	1167	N211	1.06264	3.58649	0.12925	1	1	1
loss	1167	t637000191_Neorickettsia_sennetsu	1.57767	4.46507	0	0	1	1
loss	1167	t640427138_Rhodobacter_sphaeroides	0.332898	3.43146	0	0	1	1
loss	1167	t639633056_Roseobacter_denitrificans	0.643155	3.67319	0	0	1	1
loss	1167	N238	0.236238	3.45659	0.0066869	1	1	1
loss	1168	N5	0.0721022	0.710599	0.937724	1	1	1
loss	1168	N12	0.322086	1.6313	1.61516	3	1	1
gain	1168	t2511231143_Leuconostoc_mesenteroides	0.693046	4.7897	0	0	1	1
gain	1168	N42	0.36406	3.18689	0.212128	1	1	1
loss	1168	t637000306_Symbiobacterium_thermophilum	1.3651	1.60108	0	0	1	1
loss	1168	N60	0.124881	0.214572	1.68458	2	1	1
gain	1168	t640963015_Bifidobacterium_adolescentis	0.223932	4.19764	0	0	1	1
loss	1168	N93	0.0856107	0.335398	2.21692	2	1	1
loss	1168	N115	0.300959	2.87454	0.470893	1	1	1
loss	1168	t637000010_Aquifex_aeolicus	1.6278	2.44798	0	0	1	1
loss	1168	N122	0.26541	1.83374	0.16288	1	1	1
loss	1168	t637000094_Desulfotalea_psychrophila	1.57609	2.5727	0	0	1	1
loss	1168	t639633063_Syntrophobacter_fumaroxidans	1.31682	2.26089	0	0	1	1
loss	1168	N128	0.143844	0.742881	1.44191	2	1	1
gain	1168	N137	0.56636	3.03367	0.704339	2	1	1
loss	1168	N152	0.0369193	4.2044	0.298171	1	1	1
loss	1168	t637000124_Haemophilus_ducreyi	0.208739	4.8435	0	0	1	1
loss	1168	t641522650_Shigella_boydii	0.0154176	4.55316	0	0	1	1
loss	1168	N164	0.228668	4.34422	0.0935405	1	1	1
loss	1168	N167	0.0515222	3.14698	0.591024	1	1	1
gain	1168	N216	0.663771	3.55117	0.464951	2	1	1
loss	1169	t637000316_Syntrophomonas_wolfei	1.37182	2.18027	0	0	1	1
loss	1169	t643348537_Desulfitobacterium_hafniense	1.62396	2.33456	0	0	1	1
loss	1169	N15	0.202982	2.58389	0.66257	2	1	1
gain	1169	t2511231143_Leuconostoc_mesenteroides	0.693046	4.7897	0	0	1	1
loss	1169	t637000201_Oceanobacillus_iheyensis	0.745715	3.50176	0	0	1	1
loss	1169	t645058811_Staphylococcus_aureus	0.180944	3.44204	0	0	1	1
loss	1169	N48	0.797155	2.42846	1.32312	2	1	1
loss	1169	t637000306_Symbiobacterium_thermophilum	1.3651	1.60108	0	0	1	1
loss	1169	N79	0.254568	3.01693	0.476195	1	1	1
loss	1169	N95	2.29904	2.78154	0.311435	2	1	1
loss	1169	N100	0.243181	0.69648	2.19017	2	1	1
loss	1169	t639633025_Gramella_forsetii	1.33163	3.65344	0	0	1	1
loss	1169	N117	0.864047	4.03039	0.0540312	1	1	1
loss	1169	t637000030_Bdellovibrio_bacteriovorus	1.84734	2.73623	0	0	1	1
loss	1169	N152	0.0369193	4.2044	0.298171	1	1	1
loss	1169	t637000124_Haemophilus_ducreyi	0.208739	4.8435	0	0	1	1
loss	1169	t650377917_Buchnera_aphidicola	0.940053	6.00804	0	0	1	1
loss	1169	t637000270_Sodalis_glossinidius	0.0935405	4.43776	0	0	1	1
loss	1169	t637000114_Francisella_tularensis	1.92991	4.51159	0	0	1	1
loss	1169	N211	1.06264	3.58649	0.12925	1	1	1
loss	1169	t637000271_Sphingopyxis_alaskensis	0.377466	3.34906	0	0	1	1
loss	1169	t640427138_Rhodobacter_sphaeroides	0.332898	3.43146	0	0	1	1
loss	1169	t644736401_Rhizobium_leguminosarum	0.0480283	3.58669	0	0	1	1
loss	1170	t643348537_Desulfitobacterium_hafniense	1.62396	2.33456	0	0	1	1
loss	1170	N12	0.322086	1.6313	1.61516	3	1	1
loss	1170	N61	0.177368	0.391939	1.50721	2	1	1
loss	1170	N71	0.114673	1.97961	0.598967	1	1	1
loss	1170	t637000248_Rubrobacter_xylanophilus	1.46472	2.21765	0	0	1	1
loss	1170	N94	0.147096	0.482495	2.34801	1	1	1
loss	1170	N100	0.243181	0.69648	2.19017	2	1	1
loss	1170	t639633025_Gramella_forsetii	1.33163	3.65344	0	0	1	1
loss	1170	t637000250_Salinibacter_ruber	1.40333	2.55232	0	0	1	1
loss	1170	N115	0.300959	2.87454	0.470893	1	1	1
loss	1170	t637000010_Aquifex_aeolicus	1.6278	2.44798	0	0	1	1
loss	1170	N122	0.26541	1.83374	0.16288	1	1	1
loss	1170	N128	0.143844	0.742881	1.44191	2	1	1
gain	1170	N137	0.56636	3.03367	0.704339	2	1	1
loss	1170	N152	0.0369193	4.2044	0.298171	1	1	1
loss	1170	t637000124_Haemophilus_ducreyi	0.208739	4.8435	0	0	1	1
loss	1170	t650377917_Buchnera_aphidicola	0.940053	6.00804	0	0	1	1
loss	1170	N167	0.0515222	3.14698	0.591024	1	1	1
loss	1171	t637000060_Carboxydothermus_hydrogenoformans	1.15064	1.78913	0	0	1	1
loss	1171	t637000316_Syntrophomonas_wolfei	1.37182	2.18027	0	0	1	1
loss	1171	t643348537_Desulfitobacterium_hafniense	1.62396	2.33456	0	0	1	1
loss	1171	t637000080_Clostridium_tetani	0.610098	2.31844	0	0	1	1
loss	1171	t639633021_Clostridium_novyi	0.499678	2.28439	0	0	1	1
