# print with MP based on the cost matrix: 
#  0->0 =0
#  0->1 =2.001
#  1->0 =1
#  1->1 =0
G/L	POS	branch	branchLength	distance2Root	distance2NearestOTU	numOfNodes2NearestOTU	probability	expectation
loss	735	N25	1.86827	2.46731	1.3654	1	1	1
gain	735	t638341089_Escherichia_coli	0.0324671	4.54257	0	0	1	1
loss	736	t651053039_Lactobacillus_casei	0.645043	4.11656	0	0	1	1
loss	736	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	736	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	736	t647533130_Enterococcus_faecalis	0.512075	3.6715	0	0	1	1
loss	736	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
loss	736	N17	2.20481	2.2945	1.1639	1	1	1
loss	736	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
loss	736	N23	2.16679	2.57358	0.771851	1	1	1
loss	736	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	736	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	737	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	737	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
loss	738	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	738	N17	2.20481	2.2945	1.1639	1	1	1
loss	738	N20	3.06882	3.31861	0.587209	1	1	1
loss	738	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	739	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	739	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	739	N6	0.29971	3.33145	0.643195	2	1	1
loss	739	N15	0.459313	3.61874	0.589855	1	1	1
loss	739	N17	2.20481	2.2945	1.1639	1	1	1
loss	740	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	740	N8	0.754348	4.22587	0.249097	2	1	1
loss	740	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	740	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
loss	740	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
loss	740	N20	3.06882	3.31861	0.587209	1	1	1
loss	740	N23	2.16679	2.57358	0.771851	1	1	1
loss	740	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	740	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
gain	741	N25	1.86827	2.46731	1.3654	1	1	1
loss	742	N9	0.214401	4.44027	0.0346956	1	1	1
loss	742	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	743	N9	0.214401	4.44027	0.0346956	1	1	1
loss	743	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	744	t637000139_Lactobacillus_delbrueckii	0.430732	4.76693	0	0	1	1
loss	744	N17	2.20481	2.2945	1.1639	1	1	1
loss	745	N5	0.650831	3.03174	0.639755	2	1	1
gain	745	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	745	N18	1.6792	3.9737	0.223932	1	1	1
loss	746	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	747	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
loss	747	N22	0.157005	0.406792	2.87933	2	1	1
loss	748	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	748	N8	0.754348	4.22587	0.249097	2	1	1
loss	748	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	748	t647533130_Enterococcus_faecalis	0.512075	3.6715	0	0	1	1
loss	748	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
gain	749	t637000341_Wolinella_succinogenes	0.771851	3.34543	0	0	1	1
loss	750	N9	0.214401	4.44027	0.0346956	1	1	1
loss	750	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	751	N3	0.304361	1.30922	1.95686	1	1	1
loss	751	N23	2.16679	2.57358	0.771851	1	1	1
loss	751	N25	1.86827	2.46731	1.3654	1	1	1
loss	752	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	753	N9	0.214401	4.44027	0.0346956	1	1	1
loss	753	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	754	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	754	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	754	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	754	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
loss	754	t647533130_Enterococcus_faecalis	0.512075	3.6715	0	0	1	1
loss	754	t649633019_Bifidobacterium_longum	0.267378	4.24108	0	0	1	1
loss	754	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
loss	754	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
gain	755	N4	1.07169	2.38091	1.0327	1	1	1
loss	755	N8	0.754348	4.22587	0.249097	2	1	1
loss	755	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	755	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	755	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
gain	755	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
gain	756	N22	0.157005	0.406792	2.87933	2	1	1
loss	756	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	756	N26	1.96614	4.43345	0.10155	1	1	1
loss	757	N2	1.00486	1.00486	1.22328	1	1	1
loss	757	N17	2.20481	2.2945	1.1639	1	1	1
loss	757	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	757	N26	1.96614	4.43345	0.10155	1	1	1
loss	758	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	758	N9	0.214401	4.44027	0.0346956	1	1	1
loss	758	t637000138_Lactobacillus_acidophilus	0.348272	4.68447	0	0	1	1
loss	758	N17	2.20481	2.2945	1.1639	1	1	1
loss	758	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
loss	758	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	759	N9	0.214401	4.44027	0.0346956	1	1	1
loss	759	t637000138_Lactobacillus_acidophilus	0.348272	4.68447	0	0	1	1
loss	759	N17	2.20481	2.2945	1.1639	1	1	1
loss	759	N20	3.06882	3.31861	0.587209	1	1	1
loss	760	N9	0.214401	4.44027	0.0346956	1	1	1
loss	760	t637000138_Lactobacillus_acidophilus	0.348272	4.68447	0	0	1	1
loss	760	N17	2.20481	2.2945	1.1639	1	1	1
loss	760	N20	3.06882	3.31861	0.587209	1	1	1
loss	761	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	761	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	761	N5	0.650831	3.03174	0.639755	2	1	1
loss	761	N18	1.6792	3.9737	0.223932	1	1	1
loss	761	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
loss	761	N22	0.157005	0.406792	2.87933	2	1	1
gain	762	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	763	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	764	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	764	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	765	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
gain	766	N27	0.0750804	4.50853	0.02647	1	1	1
loss	766	N29	0.0100804	4.52018	0.0148176	1	1	1
gain	767	N4	1.07169	2.38091	1.0327	1	1	1
loss	767	N7	0.140064	3.47152	0.645043	1	1	1
loss	767	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	767	N13	0.0899921	3.62416	0.407571	1	1	1
loss	767	N15	0.459313	3.61874	0.589855	1	1	1
gain	767	N26	1.96614	4.43345	0.10155	1	1	1
loss	767	N29	0.0100804	4.52018	0.0148176	1	1	1
loss	768	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	768	N9	0.214401	4.44027	0.0346956	1	1	1
loss	768	t637000138_Lactobacillus_acidophilus	0.348272	4.68447	0	0	1	1
loss	768	N17	2.20481	2.2945	1.1639	1	1	1
loss	768	N20	3.06882	3.31861	0.587209	1	1	1
loss	768	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
gain	769	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	770	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	770	N4	1.07169	2.38091	1.0327	1	1	1
loss	770	N17	2.20481	2.2945	1.1639	1	1	1
loss	770	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
gain	771	N25	1.86827	2.46731	1.3654	1	1	1
loss	772	N4	1.07169	2.38091	1.0327	1	1	1
loss	772	N17	2.20481	2.2945	1.1639	1	1	1
loss	772	t637000026_Bacteroides_thetaiotaomicron	0.10677	3.90582	0	0	1	1
loss	772	N23	2.16679	2.57358	0.771851	1	1	1
loss	772	N27	0.0750804	4.50853	0.02647	1	1	1
loss	773	N4	1.07169	2.38091	1.0327	1	1	1
loss	773	N16	0.0896901	0.0896901	3.19643	2	1	1
gain	773	N25	1.86827	2.46731	1.3654	1	1	1
loss	773	N27	0.0750804	4.50853	0.02647	1	1	1
loss	774	N4	1.07169	2.38091	1.0327	1	1	1
loss	774	N17	2.20481	2.2945	1.1639	1	1	1
loss	774	t637000026_Bacteroides_thetaiotaomicron	0.10677	3.90582	0	0	1	1
loss	774	N23	2.16679	2.57358	0.771851	1	1	1
loss	774	N25	1.86827	2.46731	1.3654	1	1	1
loss	775	N4	1.07169	2.38091	1.0327	1	1	1
loss	775	N16	0.0896901	0.0896901	3.19643	2	1	1
gain	775	t642555155_Salmonella_enterica	0.19506	4.62851	0	0	1	1
gain	776	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	777	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
gain	777	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	778	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	778	N4	1.07169	2.38091	1.0327	1	1	1
loss	778	N18	1.6792	3.9737	0.223932	1	1	1
loss	778	t637000026_Bacteroides_thetaiotaomicron	0.10677	3.90582	0	0	1	1
loss	778	N23	2.16679	2.57358	0.771851	1	1	1
loss	778	N27	0.0750804	4.50853	0.02647	1	1	1
gain	779	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	780	N4	1.07169	2.38091	1.0327	1	1	1
gain	780	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	780	N17	2.20481	2.2945	1.1639	1	1	1
loss	780	t637000026_Bacteroides_thetaiotaomicron	0.10677	3.90582	0	0	1	1
loss	780	N23	2.16679	2.57358	0.771851	1	1	1
loss	780	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	780	N30	0.0175625	4.53775	0.0154176	1	1	1
loss	781	N4	1.07169	2.38091	1.0327	1	1	1
loss	781	N18	1.6792	3.9737	0.223932	1	1	1
loss	781	t637000026_Bacteroides_thetaiotaomicron	0.10677	3.90582	0	0	1	1
loss	781	N23	2.16679	2.57358	0.771851	1	1	1
loss	781	N27	0.0750804	4.50853	0.02647	1	1	1
gain	782	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
gain	783	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	784	N2	1.00486	1.00486	1.22328	1	1	1
loss	784	N18	1.6792	3.9737	0.223932	1	1	1
loss	784	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
loss	784	N23	2.16679	2.57358	0.771851	1	1	1
loss	784	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	784	N26	1.96614	4.43345	0.10155	1	1	1
loss	785	N4	1.07169	2.38091	1.0327	1	1	1
loss	785	N17	2.20481	2.2945	1.1639	1	1	1
loss	785	t637000026_Bacteroides_thetaiotaomicron	0.10677	3.90582	0	0	1	1
loss	785	N23	2.16679	2.57358	0.771851	1	1	1
loss	785	t641522650_Shigella_boydii	0.0154176	4.55316	0	0	1	1
loss	786	N4	1.07169	2.38091	1.0327	1	1	1
loss	786	N18	1.6792	3.9737	0.223932	1	1	1
loss	786	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
loss	786	t637000026_Bacteroides_thetaiotaomicron	0.10677	3.90582	0	0	1	1
loss	786	N23	2.16679	2.57358	0.771851	1	1	1
loss	786	N27	0.0750804	4.50853	0.02647	1	1	1
loss	787	N4	1.07169	2.38091	1.0327	1	1	1
loss	787	N18	1.6792	3.9737	0.223932	1	1	1
loss	787	t637000026_Bacteroides_thetaiotaomicron	0.10677	3.90582	0	0	1	1
loss	787	N23	2.16679	2.57358	0.771851	1	1	1
loss	788	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	788	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	788	N5	0.650831	3.03174	0.639755	2	1	1
loss	788	N18	1.6792	3.9737	0.223932	1	1	1
loss	788	N20	3.06882	3.31861	0.587209	1	1	1
loss	788	N23	2.16679	2.57358	0.771851	1	1	1
loss	788	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
gain	789	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	789	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
gain	789	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	790	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	790	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	790	N5	0.650831	3.03174	0.639755	2	1	1
loss	790	N18	1.6792	3.9737	0.223932	1	1	1
loss	790	N20	3.06882	3.31861	0.587209	1	1	1
loss	790	N23	2.16679	2.57358	0.771851	1	1	1
loss	790	N26	1.96614	4.43345	0.10155	1	1	1
loss	791	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	791	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	791	N5	0.650831	3.03174	0.639755	2	1	1
loss	791	N18	1.6792	3.9737	0.223932	1	1	1
loss	791	N20	3.06882	3.31861	0.587209	1	1	1
loss	791	N23	2.16679	2.57358	0.771851	1	1	1
loss	791	N26	1.96614	4.43345	0.10155	1	1	1
loss	792	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	792	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	792	N5	0.650831	3.03174	0.639755	2	1	1
loss	792	N18	1.6792	3.9737	0.223932	1	1	1
loss	792	N20	3.06882	3.31861	0.587209	1	1	1
loss	792	N23	2.16679	2.57358	0.771851	1	1	1
loss	792	N26	1.96614	4.43345	0.10155	1	1	1
gain	793	N12	0.109995	3.53417	0.497563	1	1	1
loss	793	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
gain	793	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	794	N25	1.86827	2.46731	1.3654	1	1	1
loss	794	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	794	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
gain	795	N25	1.86827	2.46731	1.3654	1	1	1
loss	795	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	795	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
gain	796	N22	0.157005	0.406792	2.87933	2	1	1
loss	796	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
loss	796	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
gain	797	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	797	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
gain	797	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	798	N5	0.650831	3.03174	0.639755	2	1	1
loss	798	N16	0.0896901	0.0896901	3.19643	2	1	1
gain	798	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
gain	799	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	800	N25	1.86827	2.46731	1.3654	1	1	1
loss	801	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	801	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	802	N26	1.96614	4.43345	0.10155	1	1	1
gain	803	N26	1.96614	4.43345	0.10155	1	1	1
gain	804	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	804	N20	3.06882	3.31861	0.587209	1	1	1
gain	804	N26	1.96614	4.43345	0.10155	1	1	1
loss	804	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
gain	805	N25	1.86827	2.46731	1.3654	1	1	1
gain	806	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
gain	806	N26	1.96614	4.43345	0.10155	1	1	1
gain	807	N26	1.96614	4.43345	0.10155	1	1	1
loss	808	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	808	N8	0.754348	4.22587	0.249097	2	1	1
loss	808	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	808	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	808	t650377907_Bacillus_subtilis	1.0327	3.41361	0	0	1	1
loss	808	N17	2.20481	2.2945	1.1639	1	1	1
loss	808	N22	0.157005	0.406792	2.87933	2	1	1
loss	809	N9	0.214401	4.44027	0.0346956	1	1	1
loss	809	t637000138_Lactobacillus_acidophilus	0.348272	4.68447	0	0	1	1
loss	809	N17	2.20481	2.2945	1.1639	1	1	1
loss	809	N20	3.06882	3.31861	0.587209	1	1	1
loss	810	N2	1.00486	1.00486	1.22328	1	1	1
loss	810	N17	2.20481	2.2945	1.1639	1	1	1
loss	810	t637000341_Wolinella_succinogenes	0.771851	3.34543	0	0	1	1
loss	810	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	810	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	811	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	811	t651053039_Lactobacillus_casei	0.645043	4.11656	0	0	1	1
loss	811	t651053041_Lactococcus_lactis	0.589855	4.20859	0	0	1	1
loss	811	t640963015_Bifidobacterium_adolescentis	0.223932	4.19764	0	0	1	1
gain	812	N26	1.96614	4.43345	0.10155	1	1	1
loss	813	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	813	N20	3.06882	3.31861	0.587209	1	1	1
loss	813	N26	1.96614	4.43345	0.10155	1	1	1
loss	814	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	814	N20	3.06882	3.31861	0.587209	1	1	1
loss	814	N26	1.96614	4.43345	0.10155	1	1	1
loss	815	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	815	N20	3.06882	3.31861	0.587209	1	1	1
loss	815	N26	1.96614	4.43345	0.10155	1	1	1
loss	816	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	816	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	816	N8	0.754348	4.22587	0.249097	2	1	1
loss	816	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	816	t2511231143_Leuconostoc_mesenteroides	1.25553	4.7897	0	0	1	1
loss	816	N15	0.459313	3.61874	0.589855	1	1	1
loss	816	N23	2.16679	2.57358	0.771851	1	1	1
gain	817	t651053059_Propionibacterium_acnes	1.1639	3.4584	0	0	1	1
gain	817	N26	1.96614	4.43345	0.10155	1	1	1
gain	818	N25	1.86827	2.46731	1.3654	1	1	1
loss	819	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	819	N5	0.650831	3.03174	0.639755	2	1	1
loss	819	N17	2.20481	2.2945	1.1639	1	1	1
loss	819	N20	3.06882	3.31861	0.587209	1	1	1
loss	819	N23	2.16679	2.57358	0.771851	1	1	1
loss	819	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	820	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	821	N26	1.96614	4.43345	0.10155	1	1	1
gain	822	N20	3.06882	3.31861	0.587209	1	1	1
gain	822	N26	1.96614	4.43345	0.10155	1	1	1
gain	823	N24	0.192245	0.599037	2.68708	1	1	1
loss	823	N30	0.0175625	4.53775	0.0154176	1	1	1
loss	823	t638341089_Escherichia_coli	0.0324671	4.54257	0	0	1	1
loss	823	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
loss	823	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	824	N2	1.00486	1.00486	1.22328	1	1	1
loss	824	N17	2.20481	2.2945	1.1639	1	1	1
loss	824	t637000026_Bacteroides_thetaiotaomicron	0.10677	3.90582	0	0	1	1
loss	824	t640963041_Campylobacter_jejuni	1.18765	3.76123	0	0	1	1
loss	824	N30	0.0175625	4.53775	0.0154176	1	1	1
loss	824	t638341089_Escherichia_coli	0.0324671	4.54257	0	0	1	1
loss	824	t637000265_Shigella_flexneri	0.0326132	4.54114	0	0	1	1
loss	824	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	825	N5	0.650831	3.03174	0.639755	2	1	1
loss	825	N18	1.6792	3.9737	0.223932	1	1	1
loss	825	N20	3.06882	3.31861	0.587209	1	1	1
loss	826	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
gain	827	N26	1.96614	4.43345	0.10155	1	1	1
gain	828	N25	1.86827	2.46731	1.3654	1	1	1
loss	829	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	829	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	829	N8	0.754348	4.22587	0.249097	2	1	1
loss	829	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	829	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	829	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
loss	829	t647533130_Enterococcus_faecalis	0.512075	3.6715	0	0	1	1
loss	829	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
loss	830	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	830	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	830	N8	0.754348	4.22587	0.249097	2	1	1
loss	830	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	830	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	830	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
loss	830	t647533130_Enterococcus_faecalis	0.512075	3.6715	0	0	1	1
loss	830	t650716072_Porphyromonas_gingivalis	0.744088	4.06269	0	0	1	1
gain	831	N4	1.07169	2.38091	1.0327	1	1	1
loss	831	N8	0.754348	4.22587	0.249097	2	1	1
loss	831	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	831	t639633027_Lactobacillus_brevis	0.442901	4.06706	0	0	1	1
loss	831	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
loss	831	t647533130_Enterococcus_faecalis	0.512075	3.6715	0	0	1	1
gain	831	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
gain	832	t644736381_Lactobacillus_plantarum	0.407571	4.03173	0	0	1	1
gain	832	N25	1.86827	2.46731	1.3654	1	1	1
loss	832	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	832	t638341089_Escherichia_coli	0.0324671	4.54257	0	0	1	1
gain	833	N25	1.86827	2.46731	1.3654	1	1	1
loss	833	t640427142_Shigella_dysenteriae	0.026642	4.56439	0	0	1	1
loss	833	t638341089_Escherichia_coli	0.0324671	4.54257	0	0	1	1
loss	834	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	834	N4	1.07169	2.38091	1.0327	1	1	1
loss	834	N17	2.20481	2.2945	1.1639	1	1	1
loss	835	N2	1.00486	1.00486	1.22328	1	1	1
loss	835	N17	2.20481	2.2945	1.1639	1	1	1
loss	836	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	836	N4	1.07169	2.38091	1.0327	1	1	1
loss	836	N17	2.20481	2.2945	1.1639	1	1	1
loss	837	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	837	N4	1.07169	2.38091	1.0327	1	1	1
loss	837	N17	2.20481	2.2945	1.1639	1	1	1
loss	837	N20	3.06882	3.31861	0.587209	1	1	1
loss	838	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	838	N4	1.07169	2.38091	1.0327	1	1	1
loss	838	N17	2.20481	2.2945	1.1639	1	1	1
loss	839	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	839	t637000140_Lactobacillus_johnsonii	0.038327	4.47859	0	0	1	1
loss	839	N10	0.110336	4.3362	0.348272	1	1	1
loss	839	N15	0.459313	3.61874	0.589855	1	1	1
loss	839	N23	2.16679	2.57358	0.771851	1	1	1
loss	839	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	839	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	840	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	840	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	840	N7	0.140064	3.47152	0.645043	1	1	1
loss	840	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	840	N13	0.0899921	3.62416	0.407571	1	1	1
loss	840	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
loss	840	N18	1.6792	3.9737	0.223932	1	1	1
loss	840	N19	0.160097	0.249787	3.03633	2	1	1
gain	840	N26	1.96614	4.43345	0.10155	1	1	1
loss	841	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	841	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	841	N7	0.140064	3.47152	0.645043	1	1	1
loss	841	t648231712_Lactobacillus_salivarius	0.550475	3.97465	0	0	1	1
loss	841	N13	0.0899921	3.62416	0.407571	1	1	1
loss	841	t651053075_Streptococcus_thermophilus	0.745504	4.36424	0	0	1	1
loss	841	t640963015_Bifidobacterium_adolescentis	0.223932	4.19764	0	0	1	1
loss	841	N23	2.16679	2.57358	0.771851	1	1	1
loss	841	t643348538_Desulfovibrio_desulfuricans	2.68708	3.28612	0	0	1	1
loss	841	t2511231165_Pseudomonas_aeruginosa	1.3654	3.83271	0	0	1	1
loss	842	t641736249_Clostridium_perfringens	1.22328	2.22814	0	0	1	1
loss	842	t647000254_Fusobacterium_nucleatum	1.95686	3.26607	0	0	1	1
loss	842	N7	0.140064	3.47152	0.645043	1	1	1
